사용일자,호선명,역명,승차총승객수,하차총승객수,등록일자
20210808,1호선,옥수,43,16,20210811
20210808,1호선,온양온천,2381,2452,20210811
20210808,1호선,왕십리(성동구청),6383,7575,20210811
20210808,1호선,외대앞,3279,3311,20210811
20210808,1호선,용산,23888,19844,20210811
20210808,1호선,운정,2585,2517,20210811
20210808,1호선,월계,2575,2420,20210811
20210808,1호선,월롱,643,1269,20210811
20210808,1호선,응봉,707,674,20210811
20210808,1호선,의왕,2980,3062,20210811
20210808,1호선,의정부,10012,10258,20210811
20210808,1호선,이촌(국립중앙박물관),1391,1170,20210811
20210808,1호선,일산,3841,3736,20210811
20210808,1호선,임진강,78,76,20210811
20210808,1호선,제기동,7235,7819,20210811
20210808,1호선,종각,8768,8122,20210811
20210808,1호선,종로3가,9967,9205,20210811
20210808,1호선,종로5가,5996,6002,20210811
20210808,1호선,지행,3027,3081,20210811
20210808,1호선,직산,405,444,20210811
20210808,1호선,진위,515,508,20210811
20210808,1호선,천안,4882,4460,20210811
20210808,1호선,청량리(서울시립대입구),10069,10208,20210811
20210808,1호선,청량리(서울시립대입구),11167,9660,20210811
20210808,1호선,탄현,3077,2875,20210811
20210808,1호선,파주,511,428,20210811
20210808,1호선,평택,8288,8699,20210811
20210808,1호선,평택지제,1739,1561,20210811
20210808,1호선,풍산,2607,2502,20210811
20210808,1호선,한남,1431,1443,20210811
20210808,1호선,행신,3276,2985,20210811
20210808,1호선,홍대입구,1124,1228,20210811
20210808,1호선,화서,2579,2537,20210811
20210808,1호선,화전,600,595,20210811
20210808,1호선,회룡,5353,5325,20210811
20210808,1호선,효창공원앞,903,1117,20210811
20210807,1호선,가능,4142,4040,20210810
20210807,1호선,가산디지털단지,4585,6201,20210810
20210807,1호선,가좌,3011,2813,20210810
20210807,1호선,강매,1501,1418,20210810
20210807,1호선,곡산,327,332,20210810
20210807,1호선,공덕,1724,1466,20210810
20210807,1호선,관악,4342,4269,20210810
20210807,1호선,광명,1738,1673,20210810
20210807,1호선,광운대,4399,4360,20210810
20210807,1호선,구로,9919,10163,20210810
20210807,1호선,군포,3338,3079,20210810
20210807,1호선,금릉,2816,2748,20210810
20210807,1호선,금정,13792,13769,20210810
20210807,1호선,금천구청,6271,6347,20210810
20210807,1호선,금촌,4217,4141,20210810
20210807,1호선,남영,4203,4314,20210810
20210807,1호선,노량진,5865,5025,20210810
20210807,1호선,녹양,2728,2694,20210810
20210807,1호선,녹천,2710,2260,20210810
20210807,1호선,능곡,2245,2121,20210810
20210807,1호선,당정,2909,2883,20210810
20210807,1호선,대방,5973,5929,20210810
20210807,1호선,덕계,1812,1697,20210810
20210807,1호선,덕정,3391,3272,20210810
20210807,1호선,도봉,3624,3390,20210810
20210807,1호선,도봉산,7304,5007,20210810
20210807,1호선,독산,6785,6888,20210810
20210807,1호선,동대문,8329,7627,20210810
20210807,1호선,동두천,1388,1823,20210810
20210807,1호선,동두천중앙,2029,2076,20210810
20210807,1호선,동묘앞,8839,8860,20210810
20210807,1호선,두정,3987,4060,20210810
20210807,1호선,디지털미디어시티,1326,1207,20210810
20210807,1호선,망월사,4659,4680,20210810
20210807,1호선,명학,3678,3579,20210810
20210807,1호선,문산,3696,3691,20210810
20210807,1호선,방학,6180,6009,20210810
20210807,1호선,배방,698,721,20210810
20210807,1호선,백마,3331,3215,20210810
20210807,1호선,병점,8734,8794,20210810
20210807,1호선,보산,1066,1103,20210810
20210807,1호선,봉명,546,524,20210810
20210807,1호선,서강대,1383,1215,20210810
20210807,1호선,서동탄,753,777,20210810
20210807,1호선,서빙고,1061,923,20210810
20210807,1호선,서울역,868,975,20210810
20210807,1호선,서울역,19372,20054,20210810
20210807,1호선,서울역,3398,1152,20210810
20210807,1호선,서정리,4827,4202,20210810
20210807,1호선,석계,5074,5355,20210810
20210807,1호선,석수,5119,4755,20210810
20210807,1호선,성균관대,7257,7440,20210810
20210807,1호선,성환,2165,2091,20210810
20210807,1호선,세류,1777,1835,20210810
20210807,1호선,세마,1548,1467,20210810
20210807,1호선,소요산,3898,3574,20210810
20210807,1호선,송탄,3471,3137,20210810
20210807,1호선,수색,999,935,20210810
20210807,1호선,수원,26720,28467,20210810
20210807,1호선,시청,6752,6536,20210810
20210807,1호선,신길,4854,3916,20210810
20210807,1호선,신도림,2015,2036,20210810
20210807,1호선,신설동,7148,6862,20210810
20210807,1호선,신이문,4910,4536,20210810
20210807,1호선,신창(순천향대),820,800,20210810
20210807,1호선,신촌,280,276,20210810
20210807,1호선,쌍용(나사렛대),1064,977,20210810
20210807,1호선,아산,2057,1832,20210810
20210807,1호선,안양,13371,13508,20210810
20210807,1호선,야당,4009,4002,20210810
20210807,1호선,양주,4943,4755,20210810
20210807,1호선,영등포,27389,28264,20210810
20210807,1호선,오산,7026,6770,20210810
20210807,1호선,오산대,2007,1824,20210810
20210807,1호선,옥수,27,39,20210810
20210807,1호선,온양온천,2728,2840,20210810
20210807,1호선,왕십리(성동구청),9121,10951,20210810
20210807,1호선,외대앞,4531,4332,20210810
20210807,1호선,용산,23233,25445,20210810
20210807,1호선,운정,3507,3415,20210810
20210807,1호선,월계,3653,3461,20210810
20210807,1호선,월롱,1090,1032,20210810
20210807,1호선,응봉,1056,882,20210810
20210807,1호선,의왕,4516,4332,20210810
20210807,1호선,의정부,13451,14064,20210810
20210807,1호선,이촌(국립중앙박물관),2268,1704,20210810
20210807,1호선,일산,4581,4465,20210810
20210807,1호선,임진강,72,66,20210810
20210807,1호선,제기동,11822,12088,20210810
20210807,1호선,종각,12454,11943,20210810
20210807,1호선,종로3가,16339,15198,20210810
20210807,1호선,종로5가,13620,13507,20210810
20210807,1호선,지행,4307,4229,20210810
20210807,1호선,직산,488,475,20210810
20210807,1호선,진위,775,700,20210810
20210807,1호선,천안,4737,5207,20210810
20210807,1호선,청량리(서울시립대입구),11930,13615,20210810
20210807,1호선,청량리(서울시립대입구),14173,14309,20210810
20210807,1호선,탄현,4042,4003,20210810
20210807,1호선,파주,689,560,20210810
20210807,1호선,평택,9760,9575,20210810
20210807,1호선,평택지제,2186,2044,20210810
20210807,1호선,풍산,3312,3264,20210810
20210807,1호선,한남,2181,2065,20210810
20210807,1호선,행신,3900,3981,20210810
20210807,1호선,홍대입구,1383,1507,20210810
20210807,1호선,화서,3645,3711,20210810
20210807,1호선,화전,800,770,20210810
20210807,1호선,회룡,7565,7577,20210810
20210807,1호선,효창공원앞,1256,1464,20210810
20210806,1호선,가능,5670,5450,20210809
20210806,1호선,가산디지털단지,14824,17278,20210809
20210806,1호선,가좌,4486,4319,20210809
20210806,1호선,강매,2528,2204,20210809
20210806,1호선,곡산,487,522,20210809
20210806,1호선,공덕,2967,2698,20210809
20210806,1호선,관악,5942,5667,20210809
20210806,1호선,광명,2786,2694,20210809
20210806,1호선,광운대,6655,6283,20210809
20210806,1호선,구로,16220,16562,20210809
20210806,1호선,군포,6534,6313,20210809
20210806,1호선,금릉,3914,3840,20210809
20210806,1호선,금정,21585,21687,20210809
20210806,1호선,금천구청,9823,9861,20210809
20210806,1호선,금촌,5571,5524,20210809
20210806,1호선,남영,7338,7696,20210809
20210806,1호선,노량진,7014,6966,20210809
20210806,1호선,녹양,3967,3880,20210809
20210806,1호선,녹천,3934,3253,20210809
20210806,1호선,능곡,3162,2842,20210809
20210806,1호선,당정,4902,4743,20210809
20210806,1호선,대방,10844,10908,20210809
20210806,1호선,덕계,2420,2325,20210809
20210806,1호선,덕정,4501,4334,20210809
20210806,1호선,도봉,5191,5091,20210809
20210806,1호선,도봉산,6810,4378,20210809
20210806,1호선,독산,14636,15219,20210809
20210806,1호선,동대문,10061,9261,20210809
20210806,1호선,동두천,1842,2126,20210809
20210806,1호선,동두천중앙,2663,2598,20210809
20210806,1호선,동묘앞,6432,6686,20210809
20210806,1호선,두정,4524,4517,20210809
20210806,1호선,디지털미디어시티,2113,1963,20210809
20210806,1호선,망월사,6125,6226,20210809
20210806,1호선,명학,7465,7281,20210809
20210806,1호선,문산,4535,4472,20210809
20210806,1호선,방학,8264,8021,20210809
20210806,1호선,배방,853,797,20210809
20210806,1호선,백마,5781,5618,20210809
20210806,1호선,병점,11796,11451,20210809
20210806,1호선,보산,1311,1127,20210809
20210806,1호선,봉명,949,924,20210809
20210806,1호선,서강대,1853,1751,20210809
20210806,1호선,서동탄,1193,1095,20210809
20210806,1호선,서빙고,1621,1449,20210809
20210806,1호선,서울역,3580,4386,20210809
20210806,1호선,서울역,4896,1753,20210809
20210806,1호선,서울역,34834,34595,20210809
20210806,1호선,서정리,5562,4871,20210809
20210806,1호선,석계,6944,7784,20210809
20210806,1호선,석수,8155,7249,20210809
20210806,1호선,성균관대,11064,10898,20210809
20210806,1호선,성환,2553,2549,20210809
20210806,1호선,세류,2511,2364,20210809
20210806,1호선,세마,2150,2064,20210809
20210806,1호선,소요산,3278,2943,20210809
20210806,1호선,송탄,3628,3428,20210809
20210806,1호선,수색,2139,2043,20210809
20210806,1호선,수원,28959,31196,20210809
20210806,1호선,시청,17909,17720,20210809
20210806,1호선,신길,7609,6189,20210809
20210806,1호선,신도림,3351,3346,20210809
20210806,1호선,신설동,11236,11141,20210809
20210806,1호선,신이문,7320,6646,20210809
20210806,1호선,신창(순천향대),1193,1061,20210809
20210806,1호선,신촌,739,866,20210809
20210806,1호선,쌍용(나사렛대),1449,1350,20210809
20210806,1호선,아산,2473,2511,20210809
20210806,1호선,안양,17415,17929,20210809
20210806,1호선,야당,5564,5524,20210809
20210806,1호선,양주,6738,6310,20210809
20210806,1호선,영등포,32304,33602,20210809
20210806,1호선,오산,8160,7934,20210809
20210806,1호선,오산대,2615,2483,20210809
20210806,1호선,옥수,47,28,20210809
20210806,1호선,온양온천,2856,3039,20210809
20210806,1호선,왕십리(성동구청),11940,13977,20210809
20210806,1호선,외대앞,6001,6083,20210809
20210806,1호선,용산,29609,31349,20210809
20210806,1호선,운정,5542,5154,20210809
20210806,1호선,월계,5087,4901,20210809
